"bill_city","mon_data_city","mon_sms_city","mon_voice_city","serv_tick_m1to6_city","serv_tick_m7to8_city","data_roam_city","long_d_min_city","long_d_spend_city","tot_pay_city"
"Duncan",6.41460727543775,700.712411310343,201.92622822912,0.646899042464793,0.648152160779573,3.12402094388381,38.2253790704999,0.647361393062862,61.6075064811596
"Lake Cowichan",4.9841105506108,401.334135394075,244.353535793979,0.9196044921875,0.936312876566404,2.27501377603039,36.1605997907463,1.87328695298322,62.8032877305089
"Ladysmith",5.37893421052324,325.451939570828,211.673946993904,1.19952184176072,1.19986271191215,2.60574489925057,39.4763352023438,1.3761964757741,62.4612076247275
"Nanaimo",5.31974515430903,287.16601265236,175.379849364777,0.574131688615307,0.591558558129797,3.44306593039073,37.9986812802963,1.23887642628152,62.6181355811677
"Parksville",5.54220800874147,439.616983139399,145.822610767342,0.633905342128128,0.639096552352421,3.4765551435994,38.7288580159657,2.07415012500852,63.0652496280649
"Qualicum Beach",4.62136929525676,270.457790468339,158.801877510507,0.337248779181391,0.337626198409833,2.81668831955176,36.6718081524596,1.39449525421734,61.8783906796659
"Port Alberni",5.49781658085681,263.825240111223,216.942700454997,1.19309143028222,1.19333829750671,3.37408229673747,36.5192731283605,1.39486889843288,62.3708976584681
"Campbell River",4.25374644160717,700.353178443089,201.143015022356,0.29295830829069,0.320594138874343,1.68554339534603,37.0210366009269,2.33004681733644,64.581700687775
"Comox",5.62887379548714,809.992677943474,181.118965063936,1.15244983467273,1.15435786715243,3.49152156733908,39.565910800593,1.9403949428344,64.443157346513
"Courtenay",5.56934803094534,324.319139100784,219.19630324428,1.18108680732548,1.18227182607166,2.99731942557264,35.906646681251,1.63904413011173,61.5034772984849
"Powell River",5.00510887957741,411.742375405889,223.165800759195,0.225870191631839,0.246595295694748,2.7983742976794,36.191630079411,2.2663190581327,63.0746808536759
"Gibsons",5.12365609016692,201.438256182098,213.710696433435,0.778243952710181,0.786009948194059,3.38305638427846,37.4553277902305,0.997440186292886,60.7992731555373
"Merritt",4.68001900851367,411.2545721932,205.487518685203,0.796259904792532,0.804718747686526,1.44666957994923,36.806455780752,2.49959991281836,61.9453903446737
"Kamloops",5.85417299287412,575.895470140492,188.757823908264,0.830681275157258,0.832862921864726,2.07635390060022,35.7436854415573,1.71905642065047,62.2295847656043
"Kelowna",5.55623874269262,568.685745197626,184.67412687418,0.746360179083422,0.769465221085312,2.810074903653,36.6110582102556,3.00779147814835,64.0136945103495
"Vernon",3.8075046430099,399.010946667177,165.366926619957,0.891629265202209,0.895458467216231,2.40355758694932,39.975836725207,1.61883850588884,62.0409230772262
"Armstrong",5.72633538666663,305.897233376687,224.245152985886,0.890569579135627,0.905737171451652,3.43224973464385,36.4222527923994,1.21072914807938,64.8306073248173
